path,source,track_id,duration_sec,num_codebooks,num_frames,sample_rate,frame_rate,bandwidth_kbps,split,stage,exclusion_reason
slakh/train_277.pt,slakh,Track00660,294.3593650793651,32,22077,24000,75,24.0,val,pretrain,
slakh/train_278.pt,slakh,Track01198,269.4095238095238,32,20206,24000,75,24.0,train,pretrain,
slakh/train_279.pt,slakh,Track00008,259.6223129251701,32,19472,24000,75,24.0,train,pretrain,
slakh/train_280.pt,slakh,Track00592,361.1051247165533,32,27083,24000,75,24.0,val,pretrain,
slakh/train_281.pt,slakh,Track00205,226.2552380952381,32,16970,24000,75,24.0,train,pretrain,
slakh/train_282.pt,slakh,Track00482,251.3792290249433,32,18854,24000,75,24.0,train,pretrain,
slakh/train_283.pt,slakh,Track00995,180.00108843537416,32,13501,24000,75,24.0,train,pretrain,
slakh/train_284.pt,slakh,Track00556,199.9934693877551,32,15000,24000,75,24.0,train,pretrain,
slakh/train_285.pt,slakh,Track00270,244.5061224489796,32,18338,24000,75,24.0,train,pretrain,
slakh/train_286.pt,slakh,Track00609,161.146485260771,32,12086,24000,75,24.0,train,pretrain,
slakh/train_287.pt,slakh,Track00311,301.15120181405894,32,22587,24000,75,24.0,train,pretrain,
slakh/train_288.pt,slakh,Track00261,169.98167800453515,32,12749,24000,75,24.0,train,pretrain,
slakh/train_289.pt,slakh,Track00945,344.6073469387755,32,25846,24000,75,24.0,train,pretrain,
slakh/train_290.pt,slakh,Track01342,169.98167800453515,32,12749,24000,75,24.0,train,pretrain,
slakh/train_291.pt,slakh,Track00329,247.62920634920636,32,18573,24000,75,24.0,train,pretrain,
slakh/train_292.pt,slakh,Track00197,203.00045351473923,32,15226,24000,75,24.0,train,pretrain,
slakh/train_293.pt,slakh,Track00437,243.47283446712018,32,18261,24000,75,24.0,train,pretrain,
slakh/train_294.pt,slakh,Track01192,240.16399092970522,32,18013,24000,75,24.0,train,pretrain,
slakh/train_295.pt,slakh,Track01275,178.48018140589568,32,13387,24000,75,24.0,train,pretrain,
slakh/train_296.pt,slakh,Track01297,330.5012244897959,32,24788,24000,75,24.0,train,pretrain,
slakh/train_297.pt,slakh,Track00557,230.35356009070296,32,17277,24000,75,24.0,train,pretrain,
slakh/train_298.pt,slakh,Track00497,401.84453514739226,32,30139,24000,75,24.0,train,pretrain,
slakh/train_299.pt,slakh,Track01431,265.8800907029478,32,19942,24000,75,24.0,train,pretrain,
slakh/train_300.pt,slakh,Track00307,226.20879818594105,32,16966,24000,75,24.0,train,pretrain,
slakh/train_301.pt,slakh,Track01273,223.79392290249433,32,16785,24000,75,24.0,val,pretrain,
slakh/train_302.pt,slakh,Track00965,446.9260770975057,32,33520,24000,75,24.0,val,pretrain,
slakh/train_303.pt,slakh,Track00288,214.7613605442177,32,16108,24000,75,24.0,train,pretrain,
slakh/train_304.pt,slakh,Track00846,334.5879365079365,32,25095,24000,75,24.0,train,pretrain,
slakh/train_305.pt,slakh,Track00927,287.3469387755102,32,21552,24000,75,24.0,train,pretrain,
slakh/train_306.pt,slakh,Track00544,206.6459863945578,32,15499,24000,75,24.0,train,pretrain,
slakh/train_307.pt,slakh,Track00590,212.12589569160997,32,15910,24000,75,24.0,train,pretrain,
slakh/train_308.pt,slakh,Track00516,218.836462585034,32,16413,24000,75,24.0,train,pretrain,
slakh/train_309.pt,slakh,Track00407,180.50031746031746,32,13538,24000,75,24.0,train,pretrain,
slakh/train_310.pt,slakh,Track01307,217.42004535147393,32,16307,24000,75,24.0,train,pretrain,
slakh/train_311.pt,slakh,Track01085,234.55637188208615,32,17592,24000,75,24.0,train,pretrain,
slakh/train_312.pt,slakh,Track01056,221.00752834467121,32,16576,24000,75,24.0,train,pretrain,
slakh/train_313.pt,slakh,Track00393,212.28843537414966,32,15922,24000,75,24.0,train,pretrain,
slakh/train_314.pt,slakh,Track01010,232.7568253968254,32,17457,24000,75,24.0,train,pretrain,
slakh/train_315.pt,slakh,Track00149,239.64154195011338,32,17974,24000,75,24.0,train,pretrain,
slakh/train_316.pt,slakh,Track01142,372.00689342403626,32,27901,24000,75,24.0,val,pretrain,
slakh/train_317.pt,slakh,Track00125,187.19927437641724,32,14040,24000,75,24.0,train,pretrain,
slakh/train_318.pt,slakh,Track00391,283.1557369614512,32,21237,24000,75,24.0,train,pretrain,
slakh/train_319.pt,slakh,Track00758,253.35292517006803,32,19002,24000,75,24.0,train,pretrain,
slakh/train_320.pt,slakh,Track00635,165.08226757369616,32,12382,24000,75,24.0,val,pretrain,
slakh/train_321.pt,slakh,Track00181,356.1708843537415,32,26713,24000,75,24.0,train,pretrain,
slakh/train_322.pt,slakh,Track01432,286.1975510204082,32,21465,24000,75,24.0,train,pretrain,
slakh/train_323.pt,slakh,Track01166,99.67165532879818,32,7476,24000,75,24.0,train,pretrain,
slakh/train_324.pt,slakh,Track00959,211.98657596371882,32,15899,24000,75,24.0,train,pretrain,
slakh/train_325.pt,slakh,Track00062,276.83990929705215,32,20763,24000,75,24.0,train,pretrain,
slakh/train_326.pt,slakh,Track00690,248.27936507936508,32,18621,24000,75,24.0,train,pretrain,
slakh/train_327.pt,slakh,Track01244,245.0053514739229,32,18376,24000,75,24.0,train,pretrain,
slakh/train_328.pt,slakh,Track00029,121.26621315192743,32,9095,24000,75,24.0,train,pretrain,
slakh/train_329.pt,slakh,Track00257,446.9260770975057,32,33520,24000,75,24.0,val,pretrain,
slakh/train_330.pt,slakh,Track01163,233.89460317460316,32,17543,24000,75,24.0,train,pretrain,
slakh/train_331.pt,slakh,Track01063,218.22113378684807,32,16367,24000,75,24.0,train,pretrain,
slakh/train_332.pt,slakh,Track01286,215.7946485260771,32,16185,24000,75,24.0,train,pretrain,
slakh/train_333.pt,slakh,Track00784,273.56589569160997,32,20518,24000,75,24.0,train,pretrain,
slakh/train_334.pt,slakh,Track00625,180.50031746031746,32,13538,24000,75,24.0,train,pretrain,
slakh/train_335.pt,slakh,Track01479,305.9112925170068,32,22944,24000,75,24.0,train,pretrain,
slakh/train_336.pt,slakh,Track01170,263.00081632653064,32,19726,24000,75,24.0,train,pretrain,
slakh/train_337.pt,slakh,Track00763,263.46521541950113,32,19760,24000,75,24.0,val,pretrain,
slakh/train_338.pt,slakh,Track01463,261.1780498866213,32,19589,24000,75,24.0,train,pretrain,
slakh/train_339.pt,slakh,Track00171,252.8885260770975,32,18967,24000,75,24.0,train,pretrain,
slakh/train_340.pt,slakh,Track00512,239.5138321995465,32,17964,24000,75,24.0,val,pretrain,
slakh/train_341.pt,slakh,Track01183,240.97668934240363,32,18074,24000,75,24.0,train,pretrain,
slakh/train_342.pt,slakh,Track00775,380.5982766439909,32,28545,24000,75,24.0,train,pretrain,
slakh/train_343.pt,slakh,Track00913,206.4021768707483,32,15481,24000,75,24.0,train,pretrain,
slakh/train_344.pt,slakh,Track00523,433.2030839002268,32,32491,24000,75,24.0,train,pretrain,
slakh/train_345.pt,slakh,Track01141,311.4144217687075,32,23357,24000,75,24.0,train,pretrain,
slakh/train_346.pt,slakh,Track00872,233.65079365079364,32,17524,24000,75,24.0,train,pretrain,
slakh/train_347.pt,slakh,Track00040,299.212335600907,32,22441,24000,75,24.0,train,pretrain,
slakh/train_348.pt,slakh,Track00448,225.76761904761904,32,16933,24000,75,24.0,train,pretrain,
slakh/train_349.pt,slakh,Track00903,243.64698412698414,32,18274,24000,75,24.0,train,pretrain,
slakh/train_350.pt,slakh,Track00458,244.88925170068026,32,18367,24000,75,24.0,train,pretrain,
slakh/train_351.pt,slakh,Track01149,226.26684807256237,32,16971,24000,75,24.0,train,pretrain,
slakh/train_352.pt,slakh,Track00878,265.0093424036281,32,19876,24000,75,24.0,train,pretrain,
slakh/train_353.pt,slakh,Track00467,254.10757369614512,32,19059,24000,75,24.0,train,pretrain,
slakh/train_354.pt,slakh,Track00211,323.8487074829932,32,24289,24000,75,24.0,train,pretrain,
slakh/train_355.pt,slakh,Track01035,162.92281179138322,32,12220,24000,75,24.0,train,pretrain,
slakh/train_356.pt,slakh,Track00092,220.9146485260771,32,16569,24000,75,24.0,val,pretrain,
slakh/train_357.pt,slakh,Track01318,233.52308390022677,32,17515,24000,75,24.0,val,pretrain,
slakh/train_358.pt,slakh,Track00629,199.9934693877551,32,15000,24000,75,24.0,val,pretrain,
slakh/train_359.pt,slakh,Track01008,192.08707482993196,32,14407,24000,75,24.0,val,pretrain,
slakh/train_360.pt,slakh,Track01199,245.6671201814059,32,18426,24000,75,24.0,train,pretrain,
slakh/train_361.pt,slakh,Track00471,191.43691609977324,32,14358,24000,75,24.0,train,pretrain,
slakh/train_362.pt,slakh,Track00175,244.9821315192744,32,18374,24000,75,24.0,train,pretrain,
slakh/train_363.pt,slakh,Track00282,288.75174603174605,32,21657,24000,75,24.0,train,pretrain,
slakh/train_364.pt,slakh,Track01195,270.66340136054424,32,20300,24000,75,24.0,train,pretrain,
slakh/train_365.pt,slakh,Track00295,198.8905215419501,32,14917,24000,75,24.0,train,pretrain,
slakh/train_366.pt,slakh,Track00274,236.26303854875283,32,17720,24000,75,24.0,train,pretrain,
slakh/train_367.pt,slakh,Track00065,257.7298866213152,32,19330,24000,75,24.0,train,pretrain,
slakh/train_368.pt,slakh,Track00139,209.93160997732426,32,15745,24000,75,24.0,train,pretrain,
slakh/train_369.pt,slakh,Track01075,307.687619047619,32,23077,24000,75,24.0,train,pretrain,
slakh/train_370.pt,slakh,Track00298,215.91074829931972,32,16194,24000,75,24.0,train,pretrain,
slakh/train_371.pt,slakh,Track00832,241.54557823129252,32,18116,24000,75,24.0,train,pretrain,
slakh/train_372.pt,slakh,Track00996,216.27065759637188,32,16221,24000,75,24.0,train,pretrain,
slakh/train_373.pt,slakh,Track00545,303.18294784580496,32,22739,24000,75,24.0,train,pretrain,
slakh/train_374.pt,slakh,Track01315,292.73396825396827,32,21956,24000,75,24.0,val,pretrain,
slakh/train_375.pt,slakh,Track01279,293.0009977324263,32,21976,24000,75,24.0,train,pretrain,
slakh/train_376.pt,slakh,Track00532,238.2483446712018,32,17869,24000,75,24.0,val,pretrain,
slakh/train_377.pt,slakh,Track00383,221.00752834467121,32,16576,24000,75,24.0,train,pretrain,
slakh/train_378.pt,slakh,Track00182,273.20598639455784,32,20491,24000,75,24.0,val,pretrain,
slakh/train_379.pt,slakh,Track00321,209.49043083900227,32,15712,24000,75,24.0,train,pretrain,
slakh/train_380.pt,slakh,Track00531,190.7287074829932,32,14305,24000,75,24.0,train,pretrain,
slakh/train_381.pt,slakh,Track00334,244.18104308390022,32,18314,24000,75,24.0,train,pretrain,
slakh/train_382.pt,slakh,Track00399,211.44090702947847,32,15859,24000,75,24.0,train,pretrain,
slakh/train_383.pt,slakh,Track00249,166.0691156462585,32,12456,24000,75,24.0,val,pretrain,
slakh/train_384.pt,slakh,Track00778,279.0225850340136,32,20927,24000,75,24.0,train,pretrain,
slakh/train_385.pt,slakh,Track00768,215.70176870748298,32,16178,24000,75,24.0,train,pretrain,
slakh/train_386.pt,slakh,Track00551,228.62367346938777,32,17147,24000,75,24.0,train,pretrain,
slakh/train_387.pt,slakh,Track00814,356.1708843537415,32,26713,24000,75,24.0,train,pretrain,
slakh/train_388.pt,slakh,Track00286,292.33922902494334,32,21926,24000,75,24.0,train,pretrain,
slakh/train_389.pt,slakh,Track01051,267.1455782312925,32,20036,24000,75,24.0,train,pretrain,
slakh/train_390.pt,slakh,Track01047,201.70013605442176,32,15128,24000,75,24.0,train,pretrain,
slakh/train_391.pt,slakh,Track01427,276.6425396825397,32,20749,24000,75,24.0,val,pretrain,
slakh/train_392.pt,slakh,Track00174,279.45215419501136,32,20959,24000,75,24.0,train,pretrain,
slakh/train_393.pt,slakh,Track01221,296.37950113378685,32,22229,24000,75,24.0,train,pretrain,
slakh/train_394.pt,slakh,Track00114,166.6380045351474,32,12498,24000,75,24.0,train,pretrain,
slakh/train_395.pt,slakh,Track00154,266.2051700680272,32,19966,24000,75,24.0,train,pretrain,
slakh/train_396.pt,slakh,Track00466,214.58721088435374,32,16095,24000,75,24.0,train,pretrain,
slakh/train_397.pt,slakh,Track00668,236.22820861678005,32,17718,24000,75,24.0,train,pretrain,
slakh/train_398.pt,slakh,Track01160,293.19836734693877,32,21990,24000,75,24.0,val,pretrain,
slakh/train_399.pt,slakh,Track01092,238.1322448979592,32,17860,24000,75,24.0,train,pretrain,
slakh/train_400.pt,slakh,Track00202,210.59337868480725,32,15795,24000,75,24.0,train,pretrain,
slakh/train_401.pt,slakh,Track00535,251.30956916099774,32,18849,24000,75,24.0,val,pretrain,
slakh/train_402.pt,slakh,Track01065,358.41160997732425,32,26881,24000,75,24.0,val,pretrain,
slakh/train_403.pt,slakh,Track00166,283.1557369614512,32,21237,24000,75,24.0,train,pretrain,
slakh/train_404.pt,slakh,Track00506,290.911201814059,32,21819,24000,75,24.0,train,pretrain,
slakh/train_405.pt,slakh,Track00269,280.42739229024943,32,21033,24000,75,24.0,train,pretrain,
slakh/train_406.pt,slakh,Track01185,316.54603174603176,32,23741,24000,75,24.0,train,pretrain,
slakh/train_407.pt,slakh,Track00469,362.80018140589567,32,27211,24000,75,24.0,train,pretrain,
slakh/train_408.pt,slakh,Track00349,244.9821315192744,32,18374,24000,75,24.0,train,pretrain,
slakh/train_409.pt,slakh,Track00950,240.40780045351474,32,18031,24000,75,24.0,train,pretrain,
slakh/train_410.pt,slakh,Track01184,211.68471655328798,32,15877,24000,75,24.0,train,pretrain,
slakh/train_411.pt,slakh,Track00275,241.97514739229024,32,18149,24000,75,24.0,train,pretrain,
slakh/train_412.pt,slakh,Track00622,229.958820861678,32,17247,24000,75,24.0,train,pretrain,
slakh/train_413.pt,slakh,Track00984,322.31619047619046,32,24174,24000,75,24.0,train,pretrain,
slakh/train_414.pt,slakh,Track01264,280.45061224489797,32,21034,24000,75,24.0,train,pretrain,
slakh/train_415.pt,slakh,Track00265,230.3651700680272,32,17278,24000,75,24.0,train,pretrain,
slakh/train_416.pt,slakh,Track00573,211.0461678004535,32,15829,24000,75,24.0,train,pretrain,
slakh/train_417.pt,slakh,Track00420,300.26884353741497,32,22521,24000,75,24.0,train,pretrain,
slakh/train_418.pt,slakh,Track00754,294.7192743764172,32,22104,24000,75,24.0,train,pretrain,
slakh/train_419.pt,slakh,Track00519,243.00843537414966,32,18226,24000,75,24.0,train,pretrain,
slakh/train_420.pt,slakh,Track00726,238.21351473922903,32,17867,24000,75,24.0,train,pretrain,
slakh/train_421.pt,slakh,Track01193,236.88997732426304,32,17767,24000,75,24.0,val,pretrain,
slakh/train_422.pt,slakh,Track00901,233.97587301587302,32,17549,24000,75,24.0,train,pretrain,
slakh/train_423.pt,slakh,Track01057,175.2758276643991,32,13146,24000,75,24.0,train,pretrain,
slakh/train_424.pt,slakh,Track01004,155.00480725623584,32,11626,24000,75,24.0,train,pretrain,
slakh/train_425.pt,slakh,Track00952,241.56879818594103,32,18118,24000,75,24.0,train,pretrain,
slakh/train_426.pt,slakh,Track00276,155.65496598639456,32,11675,24000,75,24.0,train,pretrain,
slakh/train_427.pt,slakh,Track01488,224.04934240362812,32,16804,24000,75,24.0,train,pretrain,
slakh/train_428.pt,slakh,Track01471,256.1393197278912,32,19211,24000,75,24.0,train,pretrain,
slakh/train_429.pt,slakh,Track01070,347.48662131519274,32,26062,24000,75,24.0,train,pretrain,
slakh/train_430.pt,slakh,Track00446,190.84480725623584,32,14314,24000,75,24.0,train,pretrain,
slakh/train_431.pt,slakh,Track00489,252.02938775510205,32,18903,24000,75,24.0,train,pretrain,
slakh/train_432.pt,slakh,Track00819,214.7613605442177,32,16108,24000,75,24.0,train,pretrain,
slakh/train_433.pt,slakh,Track01229,193.4338321995465,32,14508,24000,75,24.0,train,pretrain,
slakh/train_434.pt,slakh,Track01254,241.29015873015874,32,18097,24000,75,24.0,val,pretrain,
slakh/train_435.pt,slakh,Track00587,312.1342403628118,32,23411,24000,75,24.0,train,pretrain,
slakh/train_436.pt,slakh,Track00443,339.45251700680274,32,25459,24000,75,24.0,train,pretrain,
slakh/train_437.pt,slakh,Track00698,193.31773242630385,32,14499,24000,75,24.0,train,pretrain,
slakh/train_438.pt,slakh,Track00855,249.5912925170068,32,18720,24000,75,24.0,train,pretrain,
slakh/train_439.pt,slakh,Track00113,214.64526077097506,32,16099,24000,75,24.0,train,pretrain,
slakh/train_440.pt,slakh,Track01037,209.36272108843536,32,15703,24000,75,24.0,train,pretrain,
slakh/train_441.pt,slakh,Track00415,326.90213151927435,32,24518,24000,75,24.0,train,pretrain,
slakh/train_442.pt,slakh,Track00004,232.59428571428572,32,17445,24000,75,24.0,train,pretrain,
slakh/train_443.pt,slakh,Track00677,240.39619047619047,32,18030,24000,75,24.0,train,pretrain,
slakh/train_444.pt,slakh,Track01454,350.00598639455785,32,26251,24000,75,24.0,val,pretrain,
slakh/train_445.pt,slakh,Track00291,215.4463492063492,32,16159,24000,75,24.0,train,pretrain,
slakh/train_446.pt,slakh,Track01135,180.76734693877552,32,13558,24000,75,24.0,train,pretrain,
slakh/train_447.pt,slakh,Track00501,281.90185941043086,32,21143,24000,75,24.0,train,pretrain,
slakh/train_448.pt,slakh,Track00119,208.67773242630386,32,15651,24000,75,24.0,train,pretrain,
slakh/train_449.pt,slakh,Track01178,225.721179138322,32,16930,24000,75,24.0,train,pretrain,
slakh/train_450.pt,slakh,Track00245,166.6380045351474,32,12498,24000,75,24.0,val,pretrain,
slakh/train_451.pt,slakh,Track00692,220.02068027210885,32,16502,24000,75,24.0,val,pretrain,
slakh/train_452.pt,slakh,Track00078,231.88607709750568,32,17392,24000,75,24.0,train,pretrain,
slakh/train_453.pt,slakh,Track01356,240.3845804988662,32,18029,24000,75,24.0,train,pretrain,
slakh/train_454.pt,slakh,Track00568,196.77750566893425,32,14759,24000,75,24.0,train,pretrain,
slakh/train_455.pt,slakh,Track01150,175.91437641723357,32,13194,24000,75,24.0,train,pretrain,
slakh/train_456.pt,slakh,Track01053,242.60208616780045,32,18196,24000,75,24.0,train,pretrain,
slakh/train_457.pt,slakh,Track00555,347.01061224489797,32,26026,24000,75,24.0,train,pretrain,
slakh/train_458.pt,slakh,Track01002,277.1649886621315,32,20788,24000,75,24.0,train,pretrain,
slakh/train_459.pt,slakh,Track00363,268.21369614512474,32,20117,24000,75,24.0,train,pretrain,
slakh/train_460.pt,slakh,Track00410,255.07120181405895,32,19131,24000,75,24.0,train,pretrain,
slakh/train_461.pt,slakh,Track00940,162.92281179138322,32,12220,24000,75,24.0,train,pretrain,
slakh/train_462.pt,slakh,Track00201,226.01142857142858,32,16951,24000,75,24.0,train,pretrain,
slakh/train_463.pt,slakh,Track00769,160.3570068027211,32,12027,24000,75,24.0,val,pretrain,
slakh/train_464.pt,slakh,Track00178,177.23791383219955,32,13293,24000,75,24.0,train,pretrain,
slakh/train_465.pt,slakh,Track00946,149.8964172335601,32,11243,24000,75,24.0,train,pretrain,
slakh/train_466.pt,slakh,Track00871,199.59873015873015,32,14970,24000,75,24.0,train,pretrain,
slakh/train_467.pt,slakh,Track01159,291.398820861678,32,21855,24000,75,24.0,train,pretrain,
slakh/train_468.pt,slakh,Track01332,198.0778231292517,32,14856,24000,75,24.0,train,pretrain,
slakh/train_469.pt,slakh,Track00578,205.63591836734693,32,15423,24000,75,24.0,train,pretrain,
slakh/train_470.pt,slakh,Track00109,245.34204081632652,32,18401,24000,75,24.0,train,pretrain,
slakh/train_471.pt,slakh,Track01355,192.14512471655328,32,14411,24000,75,24.0,train,pretrain,
slakh/train_472.pt,slakh,Track00839,206.785306122449,32,15509,24000,75,24.0,train,pretrain,
slakh/train_473.pt,slakh,Track01006,368.40780045351477,32,27631,24000,75,24.0,train,pretrain,
slakh/train_474.pt,slakh,Track00385,202.76825396825396,32,15208,24000,75,24.0,train,pretrain,
slakh/train_475.pt,slakh,Track01397,192.3308843537415,32,14425,24000,75,24.0,train,pretrain,
slakh/train_476.pt,slakh,Track00684,272.56743764172336,32,20443,24000,75,24.0,train,pretrain,
slakh/train_477.pt,slakh,Track00396,207.9114739229025,32,15594,24000,75,24.0,train,pretrain,
slakh/train_478.pt,slakh,Track00752,270.8839909297052,32,20317,24000,75,24.0,train,pretrain,
slakh/train_479.pt,slakh,Track01480,223.09732426303856,32,16733,24000,75,24.0,train,pretrain,
slakh/train_480.pt,slakh,Track00084,419.1550113378685,32,31437,24000,75,24.0,train,pretrain,
slakh/train_481.pt,slakh,Track01303,142.15256235827664,32,10662,24000,75,24.0,train,pretrain,
slakh/train_482.pt,slakh,Track01485,279.23156462585035,32,20943,24000,75,24.0,train,pretrain,
slakh/train_483.pt,slakh,Track01458,185.00498866213152,32,13876,24000,75,24.0,train,pretrain,
slakh/train_484.pt,slakh,Track00461,229.7730612244898,32,17233,24000,75,24.0,train,pretrain,
slakh/train_485.pt,slakh,Track00338,269.9087528344671,32,20244,24000,75,24.0,train,pretrain,
slakh/train_486.pt,slakh,Track00216,222.95800453514738,32,16722,24000,75,24.0,train,pretrain,
slakh/train_487.pt,slakh,Track00333,274.16961451247164,32,20563,24000,75,24.0,train,pretrain,
slakh/train_488.pt,slakh,Track00808,231.88607709750568,32,17392,24000,75,24.0,train,pretrain,
slakh/train_489.pt,slakh,Track01359,244.13460317460317,32,18311,24000,75,24.0,val,pretrain,
slakh/train_490.pt,slakh,Track01386,216.94403628117914,32,16271,24000,75,24.0,val,pretrain,
slakh/train_491.pt,slakh,Track01217,254.37460317460318,32,19079,24000,75,24.0,train,pretrain,
slakh/train_492.pt,slakh,Track01125,272.2655782312925,32,20420,24000,75,24.0,train,pretrain,
slakh/train_493.pt,slakh,Track00252,214.45950113378686,32,16085,24000,75,24.0,train,pretrain,
slakh/train_494.pt,slakh,Track00657,241.95192743764173,32,18147,24000,75,24.0,train,pretrain,
slakh/train_495.pt,slakh,Track00783,240.7328798185941,32,18055,24000,75,24.0,val,pretrain,
slakh/train_496.pt,slakh,Track01005,269.5024036281179,32,20213,24000,75,24.0,train,pretrain,
slakh/train_497.pt,slakh,Track00344,211.80081632653062,32,15886,24000,75,24.0,train,pretrain,
slakh/train_498.pt,slakh,Track00527,321.7008616780045,32,24128,24000,75,24.0,train,pretrain,
slakh/train_499.pt,slakh,Track00782,238.80562358276643,32,17911,24000,75,24.0,val,pretrain,
slakh/train_500.pt,slakh,Track00341,231.88607709750568,32,17392,24000,75,24.0,train,pretrain,
slakh/train_501.pt,slakh,Track01136,274.5411337868481,32,20591,24000,75,24.0,train,pretrain,
slakh/train_502.pt,slakh,Track00755,179.2,32,13440,24000,75,24.0,train,pretrain,
slakh/train_503.pt,slakh,Track01097,235.5548299319728,32,17667,24000,75,24.0,train,pretrain,
slakh/train_504.pt,slakh,Track00144,165.0009977324263,32,12376,24000,75,24.0,train,pretrain,
slakh/train_505.pt,slakh,Track00538,290.8763718820862,32,21816,24000,75,24.0,train,pretrain,
slakh/train_506.pt,slakh,Track00354,257.42802721088435,32,19308,24000,75,24.0,train,pretrain,
slakh/train_507.pt,slakh,Track00562,141.61850340136056,32,10622,24000,75,24.0,val,pretrain,
slakh/train_508.pt,slakh,Track00658,277.1765986394558,32,20789,24000,75,24.0,train,pretrain,
slakh/train_509.pt,slakh,Track01108,175.5892970521542,32,13170,24000,75,24.0,train,pretrain,
slakh/train_510.pt,slakh,Track00900,264.3591836734694,32,19827,24000,75,24.0,val,pretrain,
slakh/train_511.pt,slakh,Track01434,261.36380952380955,32,19603,24000,75,24.0,train,pretrain,
slakh/train_512.pt,slakh,Track00235,430.9391383219955,32,32321,24000,75,24.0,train,pretrain,
slakh/train_513.pt,slakh,Track01281,235.00916099773244,32,17626,24000,75,24.0,train,pretrain,
slakh/train_514.pt,slakh,Track00013,222.19174603174602,32,16665,24000,75,24.0,train,pretrain,
slakh/train_515.pt,slakh,Track00382,221.03074829931973,32,16578,24000,75,24.0,train,pretrain,
slakh/train_516.pt,slakh,Track00576,304.9708843537415,32,22873,24000,75,24.0,train,pretrain,
slakh/train_517.pt,slakh,Track00074,223.34113378684808,32,16751,24000,75,24.0,train,pretrain,
slakh/train_518.pt,slakh,Track01360,193.3990022675737,32,14505,24000,75,24.0,train,pretrain,
slakh/train_519.pt,slakh,Track01112,255.29179138321996,32,19147,24000,75,24.0,train,pretrain,
slakh/train_520.pt,slakh,Track00289,188.36027210884353,32,14128,24000,75,24.0,train,pretrain,
slakh/train_521.pt,slakh,Track00157,110.21351473922903,32,8267,24000,75,24.0,train,pretrain,
slakh/train_522.pt,slakh,Track00207,233.27927437641722,32,17496,24000,75,24.0,train,pretrain,
slakh/train_523.pt,slakh,Track01031,244.04172335600907,32,18304,24000,75,24.0,train,pretrain,
slakh/train_524.pt,slakh,Track01050,185.00498866213152,32,13876,24000,75,24.0,train,pretrain,
slakh/train_525.pt,slakh,Track00192,231.6538775510204,32,17375,24000,75,24.0,train,pretrain,
slakh/train_526.pt,slakh,Track00281,243.37995464852608,32,18254,24000,75,24.0,train,pretrain,
slakh/train_527.pt,slakh,Track00345,216.08489795918368,32,16207,24000,75,24.0,train,pretrain,
slakh/train_528.pt,slakh,Track00431,350.6793650793651,32,26301,24000,75,24.0,train,pretrain,
slakh/train_529.pt,slakh,Track01049,276.7702494331066,32,20758,24000,75,24.0,train,pretrain,
slakh/train_530.pt,slakh,Track00101,167.16045351473923,32,12538,24000,75,24.0,train,pretrain,
slakh/train_531.pt,slakh,Track01041,226.0926984126984,32,16957,24000,75,24.0,val,pretrain,
slakh/train_532.pt,slakh,Track00243,245.42331065759637,32,18407,24000,75,24.0,train,pretrain,
slakh/train_533.pt,slakh,Track00050,260.96907029478456,32,19573,24000,75,24.0,train,pretrain,
slakh/train_534.pt,slakh,Track00111,296.72780045351476,32,22255,24000,75,24.0,train,pretrain,
slakh/train_535.pt,slakh,Track01201,354.3365079365079,32,26576,24000,75,24.0,train,pretrain,
slakh/train_536.pt,slakh,Track00898,358.5277097505669,32,26890,24000,75,24.0,train,pretrain,
slakh/train_537.pt,slakh,Track00807,272.70675736961454,32,20454,24000,75,24.0,train,pretrain,
slakh/train_538.pt,slakh,Track00853,132.56272108843538,32,9943,24000,75,24.0,val,pretrain,
slakh/train_539.pt,slakh,Track00729,230.88761904761904,32,17317,24000,75,24.0,val,pretrain,
slakh/train_540.pt,slakh,Track01393,212.35809523809525,32,15927,24000,75,24.0,train,pretrain,
slakh/train_541.pt,slakh,Track01367,225.51219954648525,32,16914,24000,75,24.0,train,pretrain,
slakh/train_542.pt,slakh,Track01399,187.90748299319728,32,14094,24000,75,24.0,train,pretrain,
slakh/train_543.pt,slakh,Track00589,202.7914739229025,32,15210,24000,75,24.0,train,pretrain,
slakh/train_544.pt,slakh,Track00263,349.8898866213152,32,26242,24000,75,24.0,val,pretrain,
slakh/train_545.pt,slakh,Track00582,243.55410430839,32,18267,24000,75,24.0,train,pretrain,
slakh/train_546.pt,slakh,Track00779,233.6043537414966,32,17521,24000,75,24.0,train,pretrain,
slakh/train_547.pt,slakh,Track01413,147.818231292517,32,11087,24000,75,24.0,train,pretrain,
slakh/train_548.pt,slakh,Track00993,182.48562358276644,32,13687,24000,75,24.0,train,pretrain,
slakh/train_549.pt,slakh,Track00985,307.81532879818593,32,23087,24000,75,24.0,train,pretrain,
slakh/train_550.pt,slakh,Track00746,214.7613605442177,32,16108,24000,75,24.0,train,pretrain,
slakh/train_551.pt,slakh,Track00745,310.76426303854873,32,23308,24000,75,24.0,train,pretrain,
slakh/train_552.pt,slakh,Track00876,273.75165532879817,32,20532,24000,75,24.0,train,pretrain,
slakh/train_553.pt,slakh,Track01203,398.66340136054424,32,29900,24000,75,24.0,train,pretrain,
slakh/train_554.pt,slakh,Track01126,381.3297052154195,32,28600,24000,75,24.0,train,pretrain,
slakh/train_555.pt,slakh,Track01288,179.36253968253968,32,13453,24000,75,24.0,train,pretrain,
